Batting Team,Balling Team,venue,Match Date,Match Time,Over number,score after over,wickets after over,Inning score,Inning Wickets
MI,RR,Wankhede Stadium,4/13/2019,10:30:00,10,92,0,187,5
MI,RR,Wankhede Stadium,4/13/2019,10:30:00,9,76,0,187,5
MI,RR,Wankhede Stadium,4/13/2019,10:30:00,8,72,0,187,5
MI,RR,Wankhede Stadium,4/13/2019,10:30:00,7,59,0,187,5
MI,RR,Wankhede Stadium,4/13/2019,10:30:00,6,57,0,187,5
MI,RR,Wankhede Stadium,4/13/2019,10:30:00,5,53,0,187,5
MI,RR,Wankhede Stadium,4/13/2019,10:30:00,4,41,0,187,5
MI,RR,Wankhede Stadium,4/13/2019,10:30:00,3,27,0,187,5
MI,RR,Wankhede Stadium,4/13/2019,10:30:00,2,9,0,187,5
MI,RR,Wankhede Stadium,4/13/2019,10:30:00,1,5,0,187,5
RCB,PBKS,Punjab Cricket Association IS Bindra Stadium,4/13/2019,14:30:00,19,168,2,174,2
RCB,PBKS,Punjab Cricket Association IS Bindra Stadium,4/13/2019,14:30:00,18,154,2,174,2
RCB,PBKS,Punjab Cricket Association IS Bindra Stadium,4/13/2019,14:30:00,17,136,2,174,2
RCB,PBKS,Punjab Cricket Association IS Bindra Stadium,4/13/2019,14:30:00,16,130,2,174,2
RCB,PBKS,Punjab Cricket Association IS Bindra Stadium,4/13/2019,14:30:00,15,126,1,174,2
RCB,PBKS,Punjab Cricket Association IS Bindra Stadium,4/13/2019,14:30:00,14,122,1,174,2
RCB,PBKS,Punjab Cricket Association IS Bindra Stadium,4/13/2019,14:30:00,13,117,1,174,2
RCB,PBKS,Punjab Cricket Association IS Bindra Stadium,4/13/2019,14:30:00,12,107,1,174,2
RCB,PBKS,Punjab Cricket Association IS Bindra Stadium,4/13/2019,14:30:00,11,98,1,174,2
RCB,PBKS,Punjab Cricket Association IS Bindra Stadium,4/13/2019,14:30:00,10,88,1,174,2
RCB,PBKS,Punjab Cricket Association IS Bindra Stadium,4/13/2019,14:30:00,9,80,1,174,2
RCB,PBKS,Punjab Cricket Association IS Bindra Stadium,4/13/2019,14:30:00,8,74,1,174,2
RCB,PBKS,Punjab Cricket Association IS Bindra Stadium,4/13/2019,14:30:00,7,71,1,174,2
RCB,PBKS,Punjab Cricket Association IS Bindra Stadium,4/13/2019,14:30:00,6,63,1,174,2
RCB,PBKS,Punjab Cricket Association IS Bindra Stadium,4/13/2019,14:30:00,5,54,1,174,2
RCB,PBKS,Punjab Cricket Association IS Bindra Stadium,4/13/2019,14:30:00,4,44,1,174,2
RCB,PBKS,Punjab Cricket Association IS Bindra Stadium,4/13/2019,14:30:00,3,36,0,174,2
RCB,PBKS,Punjab Cricket Association IS Bindra Stadium,4/13/2019,14:30:00,2,21,0,174,2
RCB,PBKS,Punjab Cricket Association IS Bindra Stadium,4/13/2019,14:30:00,1,6,0,174,2
PBKS,RCB,Punjab Cricket Association IS Bindra Stadium,4/13/2019,14:30:00,20,173,4,173,4
PBKS,RCB,Punjab Cricket Association IS Bindra Stadium,4/13/2019,14:30:00,19,162,4,173,4
PBKS,RCB,Punjab Cricket Association IS Bindra Stadium,4/13/2019,14:30:00,18,146,4,173,4
PBKS,RCB,Punjab Cricket Association IS Bindra Stadium,4/13/2019,14:30:00,17,138,4,173,4
PBKS,RCB,Punjab Cricket Association IS Bindra Stadium,4/13/2019,14:30:00,16,127,4,173,4
PBKS,RCB,Punjab Cricket Association IS Bindra Stadium,4/13/2019,14:30:00,15,122,4,173,4
PBKS,RCB,Punjab Cricket Association IS Bindra Stadium,4/13/2019,14:30:00,14,114,4,173,4
PBKS,RCB,Punjab Cricket Association IS Bindra Stadium,4/13/2019,14:30:00,13,110,3,173,4
PBKS,RCB,Punjab Cricket Association IS Bindra Stadium,4/13/2019,14:30:00,12,102,2,173,4
PBKS,RCB,Punjab Cricket Association IS Bindra Stadium,4/13/2019,14:30:00,11,99,2,173,4
PBKS,RCB,Punjab Cricket Association IS Bindra Stadium,4/13/2019,14:30:00,10,90,2,173,4
PBKS,RCB,Punjab Cricket Association IS Bindra Stadium,4/13/2019,14:30:00,9,86,2,173,4
PBKS,RCB,Punjab Cricket Association IS Bindra Stadium,4/13/2019,14:30:00,8,77,1,173,4
PBKS,RCB,Punjab Cricket Association IS Bindra Stadium,4/13/2019,14:30:00,7,69,1,173,4
PBKS,RCB,Punjab Cricket Association IS Bindra Stadium,4/13/2019,14:30:00,6,60,0,173,4
PBKS,RCB,Punjab Cricket Association IS Bindra Stadium,4/13/2019,14:30:00,5,36,0,173,4
PBKS,RCB,Punjab Cricket Association IS Bindra Stadium,4/13/2019,14:30:00,4,26,0,173,4
PBKS,RCB,Punjab Cricket Association IS Bindra Stadium,4/13/2019,14:30:00,3,21,0,173,4
PBKS,RCB,Punjab Cricket Association IS Bindra Stadium,4/13/2019,14:30:00,2,7,0,173,4
PBKS,RCB,Punjab Cricket Association IS Bindra Stadium,4/13/2019,14:30:00,1,2,0,173,4
CSK,KKR,Eden Gardens,4/14/2019,10:30:00,19,154,5,162,5
CSK,KKR,Eden Gardens,4/14/2019,10:30:00,18,138,5,162,5
CSK,KKR,Eden Gardens,4/14/2019,10:30:00,17,130,5,162,5
CSK,KKR,Eden Gardens,4/14/2019,10:30:00,16,121,5,162,5
CSK,KKR,Eden Gardens,4/14/2019,10:30:00,15,120,4,162,5
CSK,KKR,Eden Gardens,4/14/2019,10:30:00,14,109,4,162,5
CSK,KKR,Eden Gardens,4/14/2019,10:30:00,13,96,4,162,5
CSK,KKR,Eden Gardens,4/14/2019,10:30:00,12,83,4,162,5
CSK,KKR,Eden Gardens,4/14/2019,10:30:00,11,81,3,162,5
CSK,KKR,Eden Gardens,4/14/2019,10:30:00,10,70,3,162,5
CSK,KKR,Eden Gardens,4/14/2019,10:30:00,9,61,2,162,5
CSK,KKR,Eden Gardens,4/14/2019,10:30:00,8,57,2,162,5
CSK,KKR,Eden Gardens,4/14/2019,10:30:00,7,47,2,162,5
CSK,KKR,Eden Gardens,4/14/2019,10:30:00,6,44,2,162,5
CSK,KKR,Eden Gardens,4/14/2019,10:30:00,5,44,1,162,5
CSK,KKR,Eden Gardens,4/14/2019,10:30:00,4,36,1,162,5
CSK,KKR,Eden Gardens,4/14/2019,10:30:00,3,29,0,162,5
CSK,KKR,Eden Gardens,4/14/2019,10:30:00,2,13,0,162,5
CSK,KKR,Eden Gardens,4/14/2019,10:30:00,1,10,0,162,5
KKR,CSK,Eden Gardens,4/14/2019,10:30:00,20,161,8,161,8
KKR,CSK,Eden Gardens,4/14/2019,10:30:00,19,157,6,161,8
KKR,CSK,Eden Gardens,4/14/2019,10:30:00,18,153,6,161,8
KKR,CSK,Eden Gardens,4/14/2019,10:30:00,17,149,5,161,8
KKR,CSK,Eden Gardens,4/14/2019,10:30:00,16,142,5,161,8
KKR,CSK,Eden Gardens,4/14/2019,10:30:00,15,133,5,161,8
KKR,CSK,Eden Gardens,4/14/2019,10:30:00,14,121,3,161,8
KKR,CSK,Eden Gardens,4/14/2019,10:30:00,13,98,3,161,8
KKR,CSK,Eden Gardens,4/14/2019,10:30:00,12,91,3,161,8
KKR,CSK,Eden Gardens,4/14/2019,10:30:00,11,81,3,161,8
KKR,CSK,Eden Gardens,4/14/2019,10:30:00,10,77,1,161,8
KKR,CSK,Eden Gardens,4/14/2019,10:30:00,9,71,1,161,8
KKR,CSK,Eden Gardens,4/14/2019,10:30:00,8,67,1,161,8
KKR,CSK,Eden Gardens,4/14/2019,10:30:00,7,58,1,161,8
KKR,CSK,Eden Gardens,4/14/2019,10:30:00,6,49,1,161,8
KKR,CSK,Eden Gardens,4/14/2019,10:30:00,5,38,1,161,8
KKR,CSK,Eden Gardens,4/14/2019,10:30:00,4,33,0,161,8
KKR,CSK,Eden Gardens,4/14/2019,10:30:00,3,24,0,161,8
KKR,CSK,Eden Gardens,4/14/2019,10:30:00,2,10,0,161,8
KKR,CSK,Eden Gardens,4/14/2019,10:30:00,1,8,0,161,8
SRH,DC,Rajiv Gandhi International Stadium,4/14/2019,14:30:00,18,112,8,116,10
SRH,DC,Rajiv Gandhi International Stadium,4/14/2019,14:30:00,17,108,5,116,10
SRH,DC,Rajiv Gandhi International Stadium,4/14/2019,14:30:00,16,104,3,116,10
SRH,DC,Rajiv Gandhi International Stadium,4/14/2019,14:30:00,15,100,2,116,10
SRH,DC,Rajiv Gandhi International Stadium,4/14/2019,14:30:00,14,95,2,116,10
SRH,DC,Rajiv Gandhi International Stadium,4/14/2019,14:30:00,13,84,2,116,10
SRH,DC,Rajiv Gandhi International Stadium,4/14/2019,14:30:00,12,80,2,116,10
SRH,DC,Rajiv Gandhi International Stadium,4/14/2019,14:30:00,11,77,1,116,10
SRH,DC,Rajiv Gandhi International Stadium,4/14/2019,14:30:00,10,73,1,116,10
SRH,DC,Rajiv Gandhi International Stadium,4/14/2019,14:30:00,9,66,0,116,10
SRH,DC,Rajiv Gandhi International Stadium,4/14/2019,14:30:00,8,51,0,116,10
SRH,DC,Rajiv Gandhi International Stadium,4/14/2019,14:30:00,7,48,0,116,10
SRH,DC,Rajiv Gandhi International Stadium,4/14/2019,14:30:00,6,40,0,116,10
SRH,DC,Rajiv Gandhi International Stadium,4/14/2019,14:30:00,5,36,0,116,10
SRH,DC,Rajiv Gandhi International Stadium,4/14/2019,14:30:00,4,30,0,116,10
SRH,DC,Rajiv Gandhi International Stadium,4/14/2019,14:30:00,3,23,0,116,10
SRH,DC,Rajiv Gandhi International Stadium,4/14/2019,14:30:00,2,13,0,116,10
SRH,DC,Rajiv Gandhi International Stadium,4/14/2019,14:30:00,1,3,0,116,10
DC,SRH,Rajiv Gandhi International Stadium,4/14/2019,14:30:00,20,155,7,155,7
DC,SRH,Rajiv Gandhi International Stadium,4/14/2019,14:30:00,19,142,6,155,7
DC,SRH,Rajiv Gandhi International Stadium,4/14/2019,14:30:00,18,133,6,155,7
DC,SRH,Rajiv Gandhi International Stadium,4/14/2019,14:30:00,17,130,5,155,7
DC,SRH,Rajiv Gandhi International Stadium,4/14/2019,14:30:00,16,126,4,155,7
DC,SRH,Rajiv Gandhi International Stadium,4/14/2019,14:30:00,15,121,3,155,7
DC,SRH,Rajiv Gandhi International Stadium,4/14/2019,14:30:00,14,114,3,155,7
DC,SRH,Rajiv Gandhi International Stadium,4/14/2019,14:30:00,13,110,3,155,7
DC,SRH,Rajiv Gandhi International Stadium,4/14/2019,14:30:00,12,102,3,155,7
DC,SRH,Rajiv Gandhi International Stadium,4/14/2019,14:30:00,11,96,3,155,7
DC,SRH,Rajiv Gandhi International Stadium,4/14/2019,14:30:00,10,87,3,155,7
DC,SRH,Rajiv Gandhi International Stadium,4/14/2019,14:30:00,9,77,3,155,7
DC,SRH,Rajiv Gandhi International Stadium,4/14/2019,14:30:00,8,69,3,155,7
DC,SRH,Rajiv Gandhi International Stadium,4/14/2019,14:30:00,7,59,2,155,7
DC,SRH,Rajiv Gandhi International Stadium,4/14/2019,14:30:00,6,51,2,155,7
DC,SRH,Rajiv Gandhi International Stadium,4/14/2019,14:30:00,5,39,2,155,7
DC,SRH,Rajiv Gandhi International Stadium,4/14/2019,14:30:00,4,30,2,155,7
DC,SRH,Rajiv Gandhi International Stadium,4/14/2019,14:30:00,3,20,1,155,7
DC,SRH,Rajiv Gandhi International Stadium,4/14/2019,14:30:00,2,12,1,155,7
DC,SRH,Rajiv Gandhi International Stadium,4/14/2019,14:30:00,1,7,0,155,7
MI,RCB,Wankhede Stadium,4/15/2019,14:30:00,19,172,5,172,5
MI,RCB,Wankhede Stadium,4/15/2019,14:30:00,18,150,5,172,5
MI,RCB,Wankhede Stadium,4/15/2019,14:30:00,17,141,4,172,5
MI,RCB,Wankhede Stadium,4/15/2019,14:30:00,16,131,4,172,5
MI,RCB,Wankhede Stadium,4/15/2019,14:30:00,15,127,3,172,5
MI,RCB,Wankhede Stadium,4/15/2019,14:30:00,14,119,3,172,5
MI,RCB,Wankhede Stadium,4/15/2019,14:30:00,13,116,3,172,5
MI,RCB,Wankhede Stadium,4/15/2019,14:30:00,12,110,3,172,5
MI,RCB,Wankhede Stadium,4/15/2019,14:30:00,11,108,3,172,5
MI,RCB,Wankhede Stadium,4/15/2019,14:30:00,10,97,2,172,5
MI,RCB,Wankhede Stadium,4/15/2019,14:30:00,9,87,2,172,5
MI,RCB,Wankhede Stadium,4/15/2019,14:30:00,8,73,2,172,5
MI,RCB,Wankhede Stadium,4/15/2019,14:30:00,7,70,0,172,5
MI,RCB,Wankhede Stadium,4/15/2019,14:30:00,6,67,0,172,5
MI,RCB,Wankhede Stadium,4/15/2019,14:30:00,5,54,0,172,5
MI,RCB,Wankhede Stadium,4/15/2019,14:30:00,4,48,0,172,5
MI,RCB,Wankhede Stadium,4/15/2019,14:30:00,3,36,0,172,5
MI,RCB,Wankhede Stadium,4/15/2019,14:30:00,2,20,0,172,5
MI,RCB,Wankhede Stadium,4/15/2019,14:30:00,1,9,0,172,5
RCB,MI,Wankhede Stadium,4/15/2019,14:30:00,20,171,7,171,7
RCB,MI,Wankhede Stadium,4/15/2019,14:30:00,19,162,4,171,7
RCB,MI,Wankhede Stadium,4/15/2019,14:30:00,18,152,4,171,7
RCB,MI,Wankhede Stadium,4/15/2019,14:30:00,17,144,2,171,7
RCB,MI,Wankhede Stadium,4/15/2019,14:30:00,16,136,2,171,7
RCB,MI,Wankhede Stadium,4/15/2019,14:30:00,15,119,2,171,7
RCB,MI,Wankhede Stadium,4/15/2019,14:30:00,14,109,2,171,7
RCB,MI,Wankhede Stadium,4/15/2019,14:30:00,13,97,2,171,7
RCB,MI,Wankhede Stadium,4/15/2019,14:30:00,12,86,2,171,7
RCB,MI,Wankhede Stadium,4/15/2019,14:30:00,11,81,2,171,7
RCB,MI,Wankhede Stadium,4/15/2019,14:30:00,10,70,2,171,7
RCB,MI,Wankhede Stadium,4/15/2019,14:30:00,9,62,2,171,7
RCB,MI,Wankhede Stadium,4/15/2019,14:30:00,8,55,2,171,7
RCB,MI,Wankhede Stadium,4/15/2019,14:30:00,7,49,2,171,7
RCB,MI,Wankhede Stadium,4/15/2019,14:30:00,6,45,1,171,7
RCB,MI,Wankhede Stadium,4/15/2019,14:30:00,5,40,1,171,7
RCB,MI,Wankhede Stadium,4/15/2019,14:30:00,4,21,1,171,7
RCB,MI,Wankhede Stadium,4/15/2019,14:30:00,3,20,1,171,7
RCB,MI,Wankhede Stadium,4/15/2019,14:30:00,2,12,0,171,7
RCB,MI,Wankhede Stadium,4/15/2019,14:30:00,1,7,0,171,7
RR,PBKS,Punjab Cricket Association IS Bindra Stadium,4/16/2019,14:30:00,20,170,7,170,7
RR,PBKS,Punjab Cricket Association IS Bindra Stadium,4/16/2019,14:30:00,19,160,6,170,7
RR,PBKS,Punjab Cricket Association IS Bindra Stadium,4/16/2019,14:30:00,18,146,5,170,7
RR,PBKS,Punjab Cricket Association IS Bindra Stadium,4/16/2019,14:30:00,17,133,4,170,7
RR,PBKS,Punjab Cricket Association IS Bindra Stadium,4/16/2019,14:30:00,16,127,3,170,7
RR,PBKS,Punjab Cricket Association IS Bindra Stadium,4/16/2019,14:30:00,15,122,2,170,7
RR,PBKS,Punjab Cricket Association IS Bindra Stadium,4/16/2019,14:30:00,14,117,2,170,7
RR,PBKS,Punjab Cricket Association IS Bindra Stadium,4/16/2019,14:30:00,13,109,2,170,7
RR,PBKS,Punjab Cricket Association IS Bindra Stadium,4/16/2019,14:30:00,12,98,2,170,7
RR,PBKS,Punjab Cricket Association IS Bindra Stadium,4/16/2019,14:30:00,11,93,1,170,7
RR,PBKS,Punjab Cricket Association IS Bindra Stadium,4/16/2019,14:30:00,10,89,1,170,7
RR,PBKS,Punjab Cricket Association IS Bindra Stadium,4/16/2019,14:30:00,9,85,1,170,7
RR,PBKS,Punjab Cricket Association IS Bindra Stadium,4/16/2019,14:30:00,8,73,1,170,7
RR,PBKS,Punjab Cricket Association IS Bindra Stadium,4/16/2019,14:30:00,7,63,1,170,7
RR,PBKS,Punjab Cricket Association IS Bindra Stadium,4/16/2019,14:30:00,6,54,1,170,7
RR,PBKS,Punjab Cricket Association IS Bindra Stadium,4/16/2019,14:30:00,5,51,1,170,7
RR,PBKS,Punjab Cricket Association IS Bindra Stadium,4/16/2019,14:30:00,4,38,0,170,7
RR,PBKS,Punjab Cricket Association IS Bindra Stadium,4/16/2019,14:30:00,3,28,0,170,7
RR,PBKS,Punjab Cricket Association IS Bindra Stadium,4/16/2019,14:30:00,2,15,0,170,7
RR,PBKS,Punjab Cricket Association IS Bindra Stadium,4/16/2019,14:30:00,1,4,0,170,7
PBKS,RR,Punjab Cricket Association IS Bindra Stadium,4/16/2019,14:30:00,20,182,6,182,6
PBKS,RR,Punjab Cricket Association IS Bindra Stadium,4/16/2019,14:30:00,19,164,5,182,6
PBKS,RR,Punjab Cricket Association IS Bindra Stadium,4/16/2019,14:30:00,18,161,3,182,6
PBKS,RR,Punjab Cricket Association IS Bindra Stadium,4/16/2019,14:30:00,17,152,2,182,6
PBKS,RR,Punjab Cricket Association IS Bindra Stadium,4/16/2019,14:30:00,16,140,2,182,6
PBKS,RR,Punjab Cricket Association IS Bindra Stadium,4/16/2019,14:30:00,15,136,2,182,6
PBKS,RR,Punjab Cricket Association IS Bindra Stadium,4/16/2019,14:30:00,14,116,2,182,6
PBKS,RR,Punjab Cricket Association IS Bindra Stadium,4/16/2019,14:30:00,13,97,2,182,6
PBKS,RR,Punjab Cricket Association IS Bindra Stadium,4/16/2019,14:30:00,12,89,2,182,6
PBKS,RR,Punjab Cricket Association IS Bindra Stadium,4/16/2019,14:30:00,11,81,2,182,6
PBKS,RR,Punjab Cricket Association IS Bindra Stadium,4/16/2019,14:30:00,10,75,2,182,6
PBKS,RR,Punjab Cricket Association IS Bindra Stadium,4/16/2019,14:30:00,9,68,2,182,6
PBKS,RR,Punjab Cricket Association IS Bindra Stadium,4/16/2019,14:30:00,8,63,1,182,6
PBKS,RR,Punjab Cricket Association IS Bindra Stadium,4/16/2019,14:30:00,7,50,1,182,6
PBKS,RR,Punjab Cricket Association IS Bindra Stadium,4/16/2019,14:30:00,6,39,1,182,6
PBKS,RR,Punjab Cricket Association IS Bindra Stadium,4/16/2019,14:30:00,5,34,0,182,6
PBKS,RR,Punjab Cricket Association IS Bindra Stadium,4/16/2019,14:30:00,4,21,0,182,6
PBKS,RR,Punjab Cricket Association IS Bindra Stadium,4/16/2019,14:30:00,3,19,0,182,6
PBKS,RR,Punjab Cricket Association IS Bindra Stadium,4/16/2019,14:30:00,2,14,0,182,6
PBKS,RR,Punjab Cricket Association IS Bindra Stadium,4/16/2019,14:30:00,1,2,0,182,6
SRH,CSK,Rajiv Gandhi International Stadium,4/17/2019,14:30:00,16,124,3,137,4
SRH,CSK,Rajiv Gandhi International Stadium,4/17/2019,14:30:00,15,116,3,137,4
SRH,CSK,Rajiv Gandhi International Stadium,4/17/2019,14:30:00,14,111,3,137,4
SRH,CSK,Rajiv Gandhi International Stadium,4/17/2019,14:30:00,13,105,3,137,4
SRH,CSK,Rajiv Gandhi International Stadium,4/17/2019,14:30:00,12,104,2,137,4
SRH,CSK,Rajiv Gandhi International Stadium,4/17/2019,14:30:00,11,100,2,137,4
SRH,CSK,Rajiv Gandhi International Stadium,4/17/2019,14:30:00,10,85,2,137,4
SRH,CSK,Rajiv Gandhi International Stadium,4/17/2019,14:30:00,9,77,2,137,4
SRH,CSK,Rajiv Gandhi International Stadium,4/17/2019,14:30:00,8,75,2,137,4
SRH,CSK,Rajiv Gandhi International Stadium,4/17/2019,14:30:00,7,71,2,137,4
SRH,CSK,Rajiv Gandhi International Stadium,4/17/2019,14:30:00,6,68,1,137,4
SRH,CSK,Rajiv Gandhi International Stadium,4/17/2019,14:30:00,5,58,0,137,4
SRH,CSK,Rajiv Gandhi International Stadium,4/17/2019,14:30:00,4,44,0,137,4
SRH,CSK,Rajiv Gandhi International Stadium,4/17/2019,14:30:00,3,32,0,137,4
SRH,CSK,Rajiv Gandhi International Stadium,4/17/2019,14:30:00,2,21,0,137,4
SRH,CSK,Rajiv Gandhi International Stadium,4/17/2019,14:30:00,1,10,0,137,4
CSK,SRH,Rajiv Gandhi International Stadium,4/17/2019,14:30:00,20,132,5,132,5
CSK,SRH,Rajiv Gandhi International Stadium,4/17/2019,14:30:00,19,127,5,132,5
CSK,SRH,Rajiv Gandhi International Stadium,4/17/2019,14:30:00,18,119,5,132,5
CSK,SRH,Rajiv Gandhi International Stadium,4/17/2019,14:30:00,17,109,5,132,5
CSK,SRH,Rajiv Gandhi International Stadium,4/17/2019,14:30:00,16,108,5,132,5
CSK,SRH,Rajiv Gandhi International Stadium,4/17/2019,14:30:00,15,102,5,132,5
CSK,SRH,Rajiv Gandhi International Stadium,4/17/2019,14:30:00,14,99,4,132,5
CSK,SRH,Rajiv Gandhi International Stadium,4/17/2019,14:30:00,13,97,2,132,5
CSK,SRH,Rajiv Gandhi International Stadium,4/17/2019,14:30:00,12,89,2,132,5
CSK,SRH,Rajiv Gandhi International Stadium,4/17/2019,14:30:00,11,83,2,132,5
CSK,SRH,Rajiv Gandhi International Stadium,4/17/2019,14:30:00,10,80,1,132,5
CSK,SRH,Rajiv Gandhi International Stadium,4/17/2019,14:30:00,9,70,0,132,5
CSK,SRH,Rajiv Gandhi International Stadium,4/17/2019,14:30:00,8,63,0,132,5
CSK,SRH,Rajiv Gandhi International Stadium,4/17/2019,14:30:00,7,55,0,132,5
CSK,SRH,Rajiv Gandhi International Stadium,4/17/2019,14:30:00,6,41,0,132,5
CSK,SRH,Rajiv Gandhi International Stadium,4/17/2019,14:30:00,5,27,0,132,5
CSK,SRH,Rajiv Gandhi International Stadium,4/17/2019,14:30:00,4,15,0,132,5
CSK,SRH,Rajiv Gandhi International Stadium,4/17/2019,14:30:00,3,10,0,132,5
CSK,SRH,Rajiv Gandhi International Stadium,4/17/2019,14:30:00,2,4,0,132,5
CSK,SRH,Rajiv Gandhi International Stadium,4/17/2019,14:30:00,1,1,0,132,5
DC,MI,Arun Jaitley Stadium,4/18/2019,14:30:00,20,128,9,128,9
DC,MI,Arun Jaitley Stadium,4/18/2019,14:30:00,19,119,8,128,9
DC,MI,Arun Jaitley Stadium,4/18/2019,14:30:00,18,109,8,128,9
DC,MI,Arun Jaitley Stadium,4/18/2019,14:30:00,17,107,6,128,9
DC,MI,Arun Jaitley Stadium,4/18/2019,14:30:00,16,96,5,128,9
DC,MI,Arun Jaitley Stadium,4/18/2019,14:30:00,15,86,5,128,9
DC,MI,Arun Jaitley Stadium,4/18/2019,14:30:00,14,76,5,128,9
DC,MI,Arun Jaitley Stadium,4/18/2019,14:30:00,13,73,4,128,9
DC,MI,Arun Jaitley Stadium,4/18/2019,14:30:00,12,69,4,128,9
DC,MI,Arun Jaitley Stadium,4/18/2019,14:30:00,11,65,4,128,9
DC,MI,Arun Jaitley Stadium,4/18/2019,14:30:00,10,63,3,128,9
DC,MI,Arun Jaitley Stadium,4/18/2019,14:30:00,9,60,2,128,9
DC,MI,Arun Jaitley Stadium,4/18/2019,14:30:00,8,57,1,128,9
DC,MI,Arun Jaitley Stadium,4/18/2019,14:30:00,7,52,1,128,9
DC,MI,Arun Jaitley Stadium,4/18/2019,14:30:00,6,48,0,128,9
DC,MI,Arun Jaitley Stadium,4/18/2019,14:30:00,5,42,0,128,9
DC,MI,Arun Jaitley Stadium,4/18/2019,14:30:00,4,38,0,128,9
DC,MI,Arun Jaitley Stadium,4/18/2019,14:30:00,3,28,0,128,9
DC,MI,Arun Jaitley Stadium,4/18/2019,14:30:00,2,18,0,128,9
DC,MI,Arun Jaitley Stadium,4/18/2019,14:30:00,1,8,0,128,9
MI,DC,Arun Jaitley Stadium,4/18/2019,14:30:00,20,168,5,168,5
MI,DC,Arun Jaitley Stadium,4/18/2019,14:30:00,19,150,4,168,5
MI,DC,Arun Jaitley Stadium,4/18/2019,14:30:00,18,135,4,168,5
MI,DC,Arun Jaitley Stadium,4/18/2019,14:30:00,17,118,4,168,5
MI,DC,Arun Jaitley Stadium,4/18/2019,14:30:00,16,110,4,168,5
MI,DC,Arun Jaitley Stadium,4/18/2019,14:30:00,15,104,3,168,5
MI,DC,Arun Jaitley Stadium,4/18/2019,14:30:00,14,100,3,168,5
MI,DC,Arun Jaitley Stadium,4/18/2019,14:30:00,13,92,3,168,5
MI,DC,Arun Jaitley Stadium,4/18/2019,14:30:00,12,88,3,168,5
MI,DC,Arun Jaitley Stadium,4/18/2019,14:30:00,11,84,3,168,5
MI,DC,Arun Jaitley Stadium,4/18/2019,14:30:00,10,75,3,168,5
MI,DC,Arun Jaitley Stadium,4/18/2019,14:30:00,9,70,2,168,5
MI,DC,Arun Jaitley Stadium,4/18/2019,14:30:00,8,63,2,168,5
MI,DC,Arun Jaitley Stadium,4/18/2019,14:30:00,7,59,1,168,5
MI,DC,Arun Jaitley Stadium,4/18/2019,14:30:00,6,57,0,168,5
MI,DC,Arun Jaitley Stadium,4/18/2019,14:30:00,5,41,0,168,5
MI,DC,Arun Jaitley Stadium,4/18/2019,14:30:00,4,32,0,168,5
MI,DC,Arun Jaitley Stadium,4/18/2019,14:30:00,3,16,0,168,5
MI,DC,Arun Jaitley Stadium,4/18/2019,14:30:00,2,12,0,168,5
MI,DC,Arun Jaitley Stadium,4/18/2019,14:30:00,1,5,0,168,5
KKR,RCB,Eden Gardens,4/19/2019,14:30:00,20,203,5,203,5
KKR,RCB,Eden Gardens,4/19/2019,14:30:00,19,190,4,203,5
KKR,RCB,Eden Gardens,4/19/2019,14:30:00,18,171,4,203,5
KKR,RCB,Eden Gardens,4/19/2019,14:30:00,17,153,4,203,5
KKR,RCB,Eden Gardens,4/19/2019,14:30:00,16,138,4,203,5
KKR,RCB,Eden Gardens,4/19/2019,14:30:00,15,121,4,203,5
KKR,RCB,Eden Gardens,4/19/2019,14:30:00,14,101,4,203,5
KKR,RCB,Eden Gardens,4/19/2019,14:30:00,13,94,4,203,5
KKR,RCB,Eden Gardens,4/19/2019,14:30:00,12,81,4,203,5
KKR,RCB,Eden Gardens,4/19/2019,14:30:00,11,72,3,203,5
KKR,RCB,Eden Gardens,4/19/2019,14:30:00,10,60,3,203,5
KKR,RCB,Eden Gardens,4/19/2019,14:30:00,9,46,3,203,5
KKR,RCB,Eden Gardens,4/19/2019,14:30:00,8,44,3,203,5
KKR,RCB,Eden Gardens,4/19/2019,14:30:00,7,39,3,203,5
KKR,RCB,Eden Gardens,4/19/2019,14:30:00,6,37,3,203,5
KKR,RCB,Eden Gardens,4/19/2019,14:30:00,5,33,3,203,5
KKR,RCB,Eden Gardens,4/19/2019,14:30:00,4,25,2,203,5
KKR,RCB,Eden Gardens,4/19/2019,14:30:00,3,23,1,203,5
KKR,RCB,Eden Gardens,4/19/2019,14:30:00,2,11,1,203,5
KKR,RCB,Eden Gardens,4/19/2019,14:30:00,1,6,1,203,5
RCB,KKR,Eden Gardens,4/19/2019,14:30:00,20,213,4,213,4
RCB,KKR,Eden Gardens,4/19/2019,14:30:00,19,197,3,213,4
RCB,KKR,Eden Gardens,4/19/2019,14:30:00,18,178,3,213,4
RCB,KKR,Eden Gardens,4/19/2019,14:30:00,17,168,3,213,4
RCB,KKR,Eden Gardens,4/19/2019,14:30:00,16,149,3,213,4
RCB,KKR,Eden Gardens,4/19/2019,14:30:00,15,122,2,213,4
RCB,KKR,Eden Gardens,4/19/2019,14:30:00,14,110,2,213,4
RCB,KKR,Eden Gardens,4/19/2019,14:30:00,13,98,2,213,4
RCB,KKR,Eden Gardens,4/19/2019,14:30:00,12,89,2,213,4
RCB,KKR,Eden Gardens,4/19/2019,14:30:00,11,79,2,213,4
RCB,KKR,Eden Gardens,4/19/2019,14:30:00,10,70,2,213,4
